User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Charging Duration (hours),Charging Rate(Kw),Charging Cost (USD),Time of Day,Energy Consumed (kwh),Day of Week,State of Charge (Start %),Distance Driven (since last charge) (km),State of Charge (End %),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Latitude,Longitude,Calculation1,Calculation2,Calculation3
User_89,BMW i3,85,Station_1,Los Angeles,04-01-2024 16:00:00,04-01-2024 17:56:00,1.469659587,30.344748446,15.550838226,Evening,33.072949505,Wednesday,105.032224042,164.682892351,83.023473118,-6.514431827,1,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_90,Chevy Bolt,75,Station_61,San Francisco,04-01-2024 17:00:00,04-01-2024 18:53:00,2.543139661,17.004643847,12.278331917,Night,27.843152472,Tuesday,47.992183346,79.354979043,85.865186885,7.516861653,7,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_91,Chevy Bolt,50,Station_270,San Francisco,04-01-2024 18:00:00,04-01-2024 21:41:00,1.079658655,42.425126833,13.779804176,Night,28.440773918,Friday,13.667240804,398.364774744,96.346034616,27.813135549,0,Level 2,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_92,Tesla Model 3,62,Station_180,New York,04-01-2024 19:00:00,04-01-2024 22:52:00,2.930390646,5.454692702,15.889414479,Evening,68.573024713,Saturday,50.316691015,191.455994486,93.893450346,37.899791053,4,Level 1,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_93,Chevy Bolt,85,Station_224,Houston,04-01-2024 20:00:00,04-01-2024 23:34:00,0.929486554,20.272698935,10.395657972,Night,65.431016913,Sunday,76.466811637,71.436004240,75.849957026,30.199709557,6,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_94,Chevy Bolt,75,Station_6,Los Angeles,04-01-2024 21:00:00,04-01-2024 23:30:00,3.515012006,31.271844527,21.263560509,Morning,71.615689491,Friday,51.794505044,16.681445823,64.554363250,-1.719850009,3,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_95,Tesla Model 3,85,Station_103,San Francisco,04-01-2024 22:00:00,05-01-2024 01:51:00,2.342395786,44.122129988,33.818430113,Evening,7.930901450,Tuesday,42.739071764,55.677505051,72.966023101,16.808358268,7,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_96,Chevy Bolt,24.599922148,Station_10,Chicago,04-01-2024 23:00:00,05-01-2024 00:43:00,1.382497912,32.436548976,38.058022315,Night,40.480082812,Tuesday,48.327353684,153.596787736,85.067422119,23.398468359,5,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_97,Hyundai Kona,75,Station_71,San Francisco,05-01-2024 00:00:00,05-01-2024 02:16:00,3.829011810,21.723067324,38.093717509,Morning,55.729203354,Tuesday,63.404968143,74.052192731,68.347855638,34.663455771,0,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_98,Nissan Leaf,85,Station_90,Los Angeles,05-01-2024 01:00:00,05-01-2024 03:33:00,0.690281625,28.004859152,6.254545331,Night,31.046574961,Saturday,47.157860957,153.596787736,66.193488395,15.627395921,7,DC Fast Charger,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_99,Nissan Leaf,62,Station_226,San Francisco,05-01-2024 02:00:00,05-01-2024 05:47:00,3.348390650,17.551626215,9.531208381,Evening,15.917563237,Saturday,80.198723305,117.791839980,73.216522070,15.435807031,0.925276661,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_100,Tesla Model 3,100,Station_158,New York,05-01-2024 03:00:00,05-01-2024 05:09:00,3.621317101,24.646181905,28.338887033,Night,50.903482355,Sunday,54.449204457,10.441929226,60.557818877,30.044882883,7,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_101,BMW i3,77.298945289,Station_228,San Francisco,05-01-2024 04:00:00,05-01-2024 07:53:00,0.652582226,24.646181905,11.363775646,Morning,71.477648532,Sunday,27.575010034,197.645675923,53.788025246,28.976770930,3,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_102,Tesla Model 3,100,Station_405,San Francisco,05-01-2024 05:00:00,05-01-2024 06:12:00,4.123064396,31.277429486,26.000156398,Morning,74.153660160,Wednesday,12.956988018,91.384840950,52.989967096,35.793153617,0,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_103,BMW i3,75,Station_126,Chicago,05-01-2024 06:00:00,05-01-2024 08:28:00,3.118508442,32.080052395,18.588404106,Morning,46.775510473,Wednesday,77.523757229,246.222851270,56.731410370,27.266945622,4,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_104,Nissan Leaf,95.153657770,Station_444,New York,05-01-2024 07:00:00,05-01-2024 07:52:00,1.956178168,16.019342804,31.238397574,Night,8.469643800,Thursday,84.399534594,297.552447456,73.566862016,22.171767697,1,Level 2,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_105,Tesla Model 3,85,Station_209,New York,05-01-2024 08:00:00,05-01-2024 11:04:00,2.525513037,30.783996818,22.487120271,Evening,61.697438670,Sunday,84.273656876,208.648469568,57.221154313,28.312156710,6,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_106,Hyundai Kona,62,Station_97,San Francisco,05-01-2024 09:00:00,05-01-2024 12:35:00,3.604454743,29.081690928,29.016269145,Night,41.264155052,Sunday,64.419366761,268.515277753,73.237189215,19.636531567,6,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_107,Chevy Bolt,85,Station_74,Chicago,05-01-2024 10:00:00,05-01-2024 11:06:00,1.487800086,35.934767820,35.241859365,Afternoon,6.503953234,Wednesday,67.518299774,204.768281382,57.349952358,35.959742947,6,DC Fast Charger,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_108,BMW i3,147.395354341,Station_115,San Francisco,05-01-2024 11:00:00,05-01-2024 13:43:00,3.146250636,24.832132238,11.037673144,Evening,65.893183622,Tuesday,27.381195975,74.923311064,64.701493528,13.419629559,6,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_109,Chevy Bolt,50,Station_191,San Francisco,05-01-2024 12:00:00,05-01-2024 13:34:00,3.069015227,47.670470641,32.909305412,Afternoon,13.262909019,Thursday,24.998949638,220.673855707,90.020001064,31.873334471,3,DC Fast Charger,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_110,Chevy Bolt,85,Station_495,Los Angeles,05-01-2024 13:00:00,05-01-2024 15:43:00,3.292576517,49.878708612,13.283975909,Night,40.480082812,Sunday,59.849187213,137.137256895,56.294161948,0.034127145,5,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_111,Tesla Model 3,62,Station_170,Los Angeles,05-01-2024 14:00:00,05-01-2024 17:27:00,0.911151791,32.165015494,19.781386357,Evening,27.425950971,Tuesday,74.647166912,216.070277823,10.080074326,-4.153203087,5,Level 1,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_112,Chevy Bolt,100,Station_307,Chicago,05-01-2024 15:00:00,05-01-2024 15:51:00,2.430793371,11.480485863,13.786796355,Afternoon,7.358446629,Monday,77.489903087,166.673966986,71.628015026,-7.811348602,5,Level 2,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_113,Hyundai Kona,100,Station_448,Houston,05-01-2024 16:00:00,05-01-2024 18:14:00,2.449346455,36.377075794,7.870917870,Night,36.137268995,Sunday,48.612193465,48.116980691,95.831199357,32.307338290,1,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_114,Chevy Bolt,85,Station_204,Los Angeles,05-01-2024 17:00:00,05-01-2024 18:57:00,1.837402026,28.504564541,9.164148080,Evening,29.169529536,Saturday,64.068379010,241.998170662,83.788542609,42.739661053,5,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_115,Tesla Model 3,85,Station_56,Houston,05-01-2024 18:00:00,05-01-2024 21:02:00,1.405889911,24.646181905,34.675145142,Morning,43.445378977,Friday,55.705620124,38.199011038,52.808308227,19.869528952,5,Level 1,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_116,Hyundai Kona,100,Station_208,New York,05-01-2024 19:00:00,05-01-2024 21:34:00,2.463684938,12.051836628,17.541595292,Morning,26.869109612,Monday,28.179847295,289.568237727,54.562401345,7.791379352,3,Level 1,Long-Distance Traveler,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_117,Nissan Leaf,85,Station_41,Los Angeles,05-01-2024 20:00:00,05-01-2024 21:48:00,2.782209566,25.584168416,25.497442442,Morning,17.933479173,Saturday,29.951321951,104.397866714,76.875886847,38.363581117,7,DC Fast Charger,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_118,Chevy Bolt,50,Station_32,Los Angeles,05-01-2024 21:00:00,05-01-2024 22:59:00,3.188258950,24.646181905,15.885705153,Afternoon,60.471626349,Saturday,74.539579478,84.375630390,79.365115663,32.836178584,2,Level 1,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_119,Tesla Model 3,50,Station_15,Chicago,05-01-2024 22:00:00,06-01-2024 01:49:00,3.462571541,19.713679938,19.915124290,Afternoon,17.704737472,Tuesday,47.806234791,258.645670657,79.371514344,-9.345375215,7,DC Fast Charger,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_120,Nissan Leaf,63.096316653,Station_62,Houston,05-01-2024 23:00:00,06-01-2024 00:20:00,1.176839308,24.646181905,15.352526532,Night,47.714095901,Wednesday,49.537602624,214.467479369,57.937459664,34.278081187,1,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_121,Nissan Leaf,85,Station_155,Los Angeles,06-01-2024 00:00:00,06-01-2024 03:25:00,1.425652551,10.299799724,5.138664199,Morning,71.185264621,Friday,36.884083700,276.222492498,73.967778380,-4.808919737,6,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_122,BMW i3,75,Station_284,Los Angeles,06-01-2024 01:00:00,06-01-2024 03:11:00,1.925741841,13.798289111,6.965265891,Afternoon,39.644390315,Wednesday,20.417448540,153.596787736,57.501988215,22.572011579,6,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_123,Hyundai Kona,62,Station_209,Chicago,06-01-2024 02:00:00,06-01-2024 05:47:00,3.318368304,32.235746678,19.912984229,Morning,24.848712875,Wednesday,60.667828015,260.707313636,53.926384580,11.203464842,3,DC Fast Charger,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_124,Chevy Bolt,50,Station_320,Chicago,06-01-2024 03:00:00,06-01-2024 05:15:00,3.416869599,10.621385890,34.760808335,Night,7.515940356,Sunday,61.762801965,126.591837485,83.207801475,9.791242681,6,Level 1,Casual Driver,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_125,Tesla Model 3,75,Station_494,Houston,06-01-2024 04:00:00,06-01-2024 07:42:00,3.190013103,24.621651183,28.998743306,Evening,64.419049285,Friday,49.173845241,230.494271758,62.341860351,25.320475698,2,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_126,BMW i3,85,Station_187,New York,06-01-2024 05:00:00,06-01-2024 06:29:00,1.291854712,19.715350491,20.863113044,Afternoon,6.189015903,Friday,34.600221957,275.741904171,101.676098654,5.727356490,1,Level 1,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_127,Hyundai Kona,100,Station_498,New York,06-01-2024 06:00:00,06-01-2024 07:15:00,3.623898269,35.995937044,29.117601695,Afternoon,37.787903717,Monday,88.038759468,66.002130321,61.074742616,-0.325339469,1,DC Fast Charger,Casual Driver,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_128,BMW i3,85,Station_442,San Francisco,06-01-2024 07:00:00,06-01-2024 08:05:00,2.578732446,34.046040927,27.666128148,Evening,9.151234191,Tuesday,71.450970369,223.097348960,50.019909285,-1.092333438,1.750299407,DC Fast Charger,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_129,Hyundai Kona,93.273780666,Station_130,Los Angeles,06-01-2024 08:00:00,06-01-2024 11:35:00,3.140650163,7.702187849,32.136662931,Afternoon,15.660564020,Wednesday,30.883226665,202.141551767,51.480892911,29.539063440,2,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_130,Hyundai Kona,50,Station_127,Houston,06-01-2024 09:00:00,06-01-2024 12:53:00,3.536754115,45.855697196,23.367930480,Night,35.553670934,Tuesday,85.490452531,275.574274108,74.660571979,26.133406798,4,Level 1,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_131,Chevy Bolt,100,Station_292,Los Angeles,06-01-2024 10:00:00,06-01-2024 13:15:00,3.804899639,14.328175525,31.098591471,Afternoon,47.527458763,Tuesday,59.932996473,139.383726923,81.183982044,18.979822937,3,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_132,Hyundai Kona,100,Station_114,Houston,06-01-2024 11:00:00,06-01-2024 11:40:00,3.358014647,27.321146940,11.584869228,Afternoon,36.616568616,Sunday,66.555117834,69.233870081,56.237153907,24.523038773,7,Level 2,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_133,BMW i3,50,Station_199,Houston,06-01-2024 12:00:00,06-01-2024 12:41:00,2.066281380,37.577289561,31.145020515,Evening,65.487195958,Thursday,42.835351227,102.239072678,83.709370540,17.522727672,6,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_134,Hyundai Kona,85,Station_13,Houston,06-01-2024 13:00:00,06-01-2024 16:19:00,3.625604853,18.604260904,24.468320400,Night,33.887197083,Monday,40.140747466,267.843681645,63.347600377,-4.160747933,2.778246566,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_135,Chevy Bolt,48.469598561,Station_271,Los Angeles,06-01-2024 14:00:00,06-01-2024 15:08:00,3.294730867,15.408979759,46.270272014,Morning,47.290027392,Wednesday,28.205012894,277.493420128,50.640366632,7.122847044,7,DC Fast Charger,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_136,Chevy Bolt,100,Station_89,Chicago,06-01-2024 15:00:00,06-01-2024 18:48:00,0.563937936,16.759767426,7.600448838,Morning,48.487567871,Saturday,35.889037420,103.911650642,90.852312720,0.534111693,7,Level 2,Long-Distance Traveler,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_137,BMW i3,75,Station_215,Los Angeles,06-01-2024 16:00:00,06-01-2024 18:48:00,0.648675683,13.762568584,13.726123228,Evening,15.010165946,Friday,84.236180397,220.200562399,77.857820981,19.985636732,6,Level 2,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_138,Nissan Leaf,85,Station_444,Houston,06-01-2024 17:00:00,06-01-2024 18:05:00,1.267429956,35.871121128,35.038634446,Night,30.065138902,Friday,13.948323456,122.764759665,93.598474364,33.018171296,1,DC Fast Charger,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_139,Nissan Leaf,85,Station_278,San Francisco,06-01-2024 18:00:00,06-01-2024 19:21:00,2.965419405,32.290910831,25.663184316,Evening,74.106450116,Tuesday,33.439752553,179.588526656,86.904399839,14.123222458,4,Level 1,Long-Distance Traveler,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_140,Hyundai Kona,62,Station_447,New York,06-01-2024 19:00:00,06-01-2024 20:00:00,3.062344294,50.170585945,36.298712253,Evening,66.151596789,Monday,75.485802344,46.812903963,56.121364928,32.292746118,1,Level 2,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_141,Tesla Model 3,100,Station_474,Houston,06-01-2024 20:00:00,06-01-2024 21:02:00,1.299527036,48.160334633,28.114854985,Morning,47.377439373,Monday,23.636762316,153.596787736,68.058170114,8.511630397,4,DC Fast Charger,Casual Driver,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_142,Hyundai Kona,62,Station_481,San Francisco,06-01-2024 21:00:00,06-01-2024 23:50:00,2.845705703,30.603528099,23.613280309,Night,45.992961372,Wednesday,34.869609377,108.660645198,77.636593529,3.849914001,6,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_143,BMW i3,75,Station_203,Chicago,06-01-2024 22:00:00,07-01-2024 00:55:00,2.073553097,34.388042437,30.236758806,Night,48.287871997,Wednesday,61.866905612,208.754577701,92.688150206,-8.036309429,6,Level 1,Commuter,41.8781,-87.6298,40.480082812,24.646181905,153.596787736
User_144,BMW i3,50,Station_74,Houston,06-01-2024 23:00:00,07-01-2024 02:18:00,2.856062565,36.562556369,7.639601311,Evening,78.693419224,Tuesday,38.190620729,17.241597204,82.434489227,12.737924554,7,Level 1,Long-Distance Traveler,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_145,BMW i3,93.094869551,Station_25,San Francisco,07-01-2024 00:00:00,07-01-2024 01:27:00,1.516972291,16.395516801,18.969875802,Morning,68.030024862,Tuesday,50.700247410,148.086432328,60.745990617,34.792821286,0,Level 2,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_146,BMW i3,85,Station_101,Houston,07-01-2024 01:00:00,07-01-2024 04:33:00,3.635489900,33.732264264,17.243115082,Night,40.248382599,Tuesday,45.027313402,28.454681928,77.802879712,38.968136009,6,DC Fast Charger,Commuter,29.7604,-95.3698,40.480082812,24.646181905,153.596787736
User_147,BMW i3,100,Station_176,Los Angeles,07-01-2024 02:00:00,07-01-2024 05:01:00,1.061344468,41.341801243,12.886505422,Evening,74.280734845,Thursday,66.005133799,35.479869191,82.712723038,4.761855467,7,Level 2,Casual Driver,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_148,Chevy Bolt,85,Station_427,San Francisco,07-01-2024 03:00:00,07-01-2024 06:50:00,3.884329873,38.870129190,20.261989068,Afternoon,40.480082812,Monday,20.218355154,246.410212069,99.528243745,7.464952137,1,DC Fast Charger,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_149,Nissan Leaf,50,Station_117,Los Angeles,07-01-2024 04:00:00,07-01-2024 06:37:00,2.019228414,43.620201587,31.584446123,Morning,74.948079692,Tuesday,72.337542670,127.910830554,62.454642723,12.264703197,5,Level 2,Long-Distance Traveler,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_150,BMW i3,100,Station_166,Los Angeles,07-01-2024 05:00:00,07-01-2024 06:00:00,1.276982658,35.525961629,7.953494180,Night,52.884130299,Sunday,30.595359610,186.814068581,76.028269807,19.189280924,0,Level 1,Commuter,34.0522,-118.2437,40.480082812,24.646181905,153.596787736
User_151,Tesla Model 3,50,Station_41,San Francisco,07-01-2024 06:00:00,07-01-2024 07:24:00,2.496602704,19.651544497,16.528002138,Night,34.969888372,Monday,36.732618068,249.059837599,69.407614404,9.598491187,4,Level 2,Commuter,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
User_152,Tesla Model 3,85,Station_429,New York,07-01-2024 07:00:00,07-01-2024 07:39:00,2.553216595,6.638807143,25.571872481,Night,55.917563167,Saturday,46.869616419,179.093573484,67.959377671,15.169314841,6,DC Fast Charger,Commuter,40.7128,-74.006,40.480082812,24.646181905,153.596787736
User_153,Tesla Model 3,62,Station_344,San Francisco,07-01-2024 08:00:00,07-01-2024 11:37:00,3.320835389,31.597204831,19.341141040,Morning,76.598012054,Friday,69.313591269,290.988476987,92.691360392,31.248892630,3,DC Fast Charger,Casual Driver,37.7749,-122.4194,40.480082812,24.646181905,153.596787736
